frame_num,pmu_id,stream_id,frame_score,normalized_score,rule_severity,classification,final_severity,confidence,assessment,corrupted,rules_triggered,cyber_score,fault_score,disturbance_score,disturbance_raw_score,suspicious_count,dominant_reason
6515,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.88,57.88,30,Cyber anomaly score exceeded attack threshold
6516,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,58.05,58.05,30,Cyber anomaly score exceeded attack threshold
6517,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.06,57.06,30,Cyber anomaly score exceeded attack threshold
6518,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.04,57.04,30,Cyber anomaly score exceeded attack threshold
6519,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.14,57.14,30,Cyber anomaly score exceeded attack threshold
6520,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.34,57.34,30,Cyber anomaly score exceeded attack threshold
6521,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.25,57.25,30,Cyber anomaly score exceeded attack threshold
6522,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.04,57.04,30,Cyber anomaly score exceeded attack threshold
6523,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.01,57.01,30,Cyber anomaly score exceeded attack threshold
6524,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6525,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.61,57.61,30,Cyber anomaly score exceeded attack threshold
6526,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.31,57.31,30,Cyber anomaly score exceeded attack threshold
6527,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.14,57.14,30,Cyber anomaly score exceeded attack threshold
6528,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.04,57.04,30,Cyber anomaly score exceeded attack threshold
6529,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.0,57.0,30,Cyber anomaly score exceeded attack threshold
6530,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.61,57.61,30,Cyber anomaly score exceeded attack threshold
6531,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.26,57.26,30,Cyber anomaly score exceeded attack threshold
6532,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.18,57.18,30,Cyber anomaly score exceeded attack threshold
6533,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.21,57.21,30,Cyber anomaly score exceeded attack threshold
6534,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.17,57.17,30,Cyber anomaly score exceeded attack threshold
6535,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.6,57.6,30,Cyber anomaly score exceeded attack threshold
6536,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.4,57.4,30,Cyber anomaly score exceeded attack threshold
6537,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.21,57.21,30,Cyber anomaly score exceeded attack threshold
6538,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.08,57.08,30,Cyber anomaly score exceeded attack threshold
6539,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.06,57.06,30,Cyber anomaly score exceeded attack threshold
6540,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.14,57.14,30,Cyber anomaly score exceeded attack threshold
6541,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.0,57.0,30,Cyber anomaly score exceeded attack threshold
6542,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.19,57.19,30,Cyber anomaly score exceeded attack threshold
6543,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.03,57.03,30,Cyber anomaly score exceeded attack threshold
6544,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.16,57.16,30,Cyber anomaly score exceeded attack threshold
6545,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.23,57.23,30,Cyber anomaly score exceeded attack threshold
6546,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.13,57.13,30,Cyber anomaly score exceeded attack threshold
6547,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.21,57.21,30,Cyber anomaly score exceeded attack threshold
6548,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.11,57.11,30,Cyber anomaly score exceeded attack threshold
6549,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.06,57.06,30,Cyber anomaly score exceeded attack threshold
6550,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.25,57.25,30,Cyber anomaly score exceeded attack threshold
6551,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.12,57.12,30,Cyber anomaly score exceeded attack threshold
6552,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.1,57.1,30,Cyber anomaly score exceeded attack threshold
6553,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.01,57.01,30,Cyber anomaly score exceeded attack threshold
6554,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6555,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.82,57.82,30,Cyber anomaly score exceeded attack threshold
6556,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,57.65,57.65,30,Cyber anomaly score exceeded attack threshold
6557,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,56.99,56.99,30,Cyber anomaly score exceeded attack threshold
6558,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,82,63.31,63.31,30,Cyber anomaly score exceeded attack threshold
6559,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,67.69,67.69,30,Cyber anomaly score exceeded attack threshold
6560,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,68.63,68.63,30,Cyber anomaly score exceeded attack threshold
6561,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30;PHYS_ANGLE_31,49.6,100.0,69.74,69.74,30,Cyber anomaly score exceeded attack threshold
6562,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,70.93,70.93,30,Cyber anomaly score exceeded attack threshold
6563,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,72.02,72.02,30,Cyber anomaly score exceeded attack threshold
6564,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,72.97,72.97,30,Cyber anomaly score exceeded attack threshold
6565,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,73.85,73.85,30,Cyber anomaly score exceeded attack threshold
6566,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,74.46,74.46,30,Cyber anomaly score exceeded attack threshold
6567,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,74.65,74.65,30,Cyber anomaly score exceeded attack threshold
6568,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,100.0,73.79,73.79,30,Cyber anomaly score exceeded attack threshold
6569,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VIMB_29;PHYS_CIMB_30,49.6,98,69.65,69.65,30,Cyber anomaly score exceeded attack threshold
6570,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_CIMB_30,49.6,98,62.1,62.1,30,Cyber anomaly score exceeded attack threshold
6571,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,98,55.21,55.21,30,Cyber anomaly score exceeded attack threshold
6572,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_SMOOTH_27;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,98,54.52,54.52,30,Cyber anomaly score exceeded attack threshold
6573,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,78,43.73,43.73,30,Cyber anomaly score exceeded attack threshold
6574,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,78,42.54,42.54,30,Cyber anomaly score exceeded attack threshold
6575,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,60,42.26,42.26,30,Cyber anomaly score exceeded attack threshold
6576,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,60,40.8,40.8,30,Cyber anomaly score exceeded attack threshold
6577,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,60,39.56,39.56,30,Cyber anomaly score exceeded attack threshold
6578,1,1,85.0,0.85,CRITICAL,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46;PHYS_CURRENT_DRIFT_47,49.6,60,38.2,38.2,30,Cyber anomaly score exceeded attack threshold
6579,1,1,71.8,0.718,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38;PHYS_VOLTAGE_DRIFT_46,45.2,30,31.02,31.02,30,Cyber anomaly score exceeded attack threshold
6580,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,15.0,17.65,17.65,30,Cyber anomaly score exceeded attack threshold
6581,1,1,55.0,0.55,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_SILENCE_13;SEQ_ORDER_38,39.6,14.59,17.16,17.16,30,Cyber anomaly score exceeded attack threshold
6582,1,1,69.0,0.69,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,57.1,16.72,19.67,19.67,30,"Replay, timing, or sequence anomalies occurred together"
6583,1,1,69.0,0.69,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,57.1,15.56,18.31,18.31,30,"Replay, timing, or sequence anomalies occurred together"
6584,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,58.6,14.26,16.78,16.78,30,"Replay, timing, or sequence anomalies occurred together"
6585,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,58.6,15.87,18.67,18.67,30,"Replay, timing, or sequence anomalies occurred together"
6586,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,18.01,21.19,21.19,30,"Replay, timing, or sequence anomalies occurred together"
6587,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,17.25,20.3,20.3,30,"Replay, timing, or sequence anomalies occurred together"
6588,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,17.35,20.41,20.41,30,"Replay, timing, or sequence anomalies occurred together"
6589,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,15.04,17.69,17.69,30,"Replay, timing, or sequence anomalies occurred together"
6590,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,16.71,19.66,19.66,30,"Replay, timing, or sequence anomalies occurred together"
6591,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,14.27,16.79,16.79,30,"Replay, timing, or sequence anomalies occurred together"
6592,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,14.59,17.17,17.17,30,"Replay, timing, or sequence anomalies occurred together"
6593,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,15.89,18.69,18.69,30,"Replay, timing, or sequence anomalies occurred together"
6594,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SLOW_34;SEQ_ORDER_38,58.6,15.46,18.19,18.19,30,"Replay, timing, or sequence anomalies occurred together"
6595,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,16.23,19.09,19.09,30,"Replay, timing, or sequence anomalies occurred together"
6596,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,16.69,19.63,19.63,30,"Replay, timing, or sequence anomalies occurred together"
6597,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_FLOOD_32;DOS_BYTES_36;SEQ_ORDER_38,58.6,16.85,19.82,19.82,30,"Replay, timing, or sequence anomalies occurred together"
6598,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MAX_11;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,58.6,14.96,17.6,17.6,30,"Replay, timing, or sequence anomalies occurred together"
6599,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;SEQ_ORDER_38,58.6,14.97,17.61,17.61,30,"Replay, timing, or sequence anomalies occurred together"
6600,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_FLOOD_32;RATE_BURST_35;DOS_BYTES_36;SEQ_ORDER_38,58.6,14.36,16.9,16.9,30,"Replay, timing, or sequence anomalies occurred together"
6601,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,14.42,16.96,16.96,30,"Replay, timing, or sequence anomalies occurred together"
6602,1,1,70.2,0.702,HIGH,ATTACK,CRITICAL,0.99,HIGHLY SUSPICIOUS,False,HARD_IA_MIN_10;SOFT_JITTER_12;HARD_SILENCE_13;SOFT_TIMING_DRIFT_16;RATE_SUPPRESS_33;SEQ_ORDER_38,58.6,15.59,18.34,18.34,30,"Replay, timing, or sequence anomalies occurred together"
